system,body,product_key,indication_key,decision_date,outcome,arrangement_type,uncertainty-durability,cost-effectiveness,budget-impact,comparator-or-evidence,price,population-or-restriction,capacity-or-delivery,none stated,stated_reasons_verbatim,source_url
England,NICE,aucatzyl,ALL_adult_26plus,2025-12-11,recommended-restricted,confidential-discount,False,True,False,True,True,True,False,False,"Compared with tisagenlecleucel, which is usually offered to people aged 18 to 25 years, the most likely cost-effectiveness estimates for obe-cel are above the range NICE considers an acceptable use of NHS resources. So obe-cel is not recommended for people aged 18 to 25 years. For people 26 years and over, when considering the condition's severity and its effect on quality and length of life, the most likely cost-effectiveness estimates for obe-cel are within the range that NICE considers an acceptable use of NHS resources. So obe-cel is recommended for people aged 26 years and over.",https://www.nice.org.uk/guidance/ta1116
England,NICE,casgevy,TDT_12plus,2024-09-11,recommended-managed-access,managed-access-agreement,True,True,False,False,False,True,False,False,"Exa-cel has the potential to be cost effective compared with standard care. But the cost-effectiveness estimates are highly uncertain. This is because of the uncertainty in exa-cel's long-term effects and impact on quality of life, and in the outcomes for people on standard care. Some of the most likely cost-effectiveness estimates are higher than what NICE normally considers an acceptable use of NHS resources, even when accounting for exa-cel's innovative nature and the health inequalities experienced by people with beta-thalassaemia. Collecting more data through a managed access agreement may resolve some uncertainty in the evidence. So, exa-cel is recommended for use with managed access.",https://www.nice.org.uk/guidance/ta1003
England,NICE,casgevy,SCD_VOC_12plus,2025-02-26,recommended-managed-access,managed-access-agreement,True,True,False,False,False,True,False,False,"Taking this into account, exa-cel has the potential to be cost effective compared with standard care. But the cost-effectiveness estimates are highly uncertain. This is because of the uncertainty about exa-cel's long-term effects and its impact on quality of life, and about the outcomes for people having standard care. Some of the most likely cost-effectiveness estimates are higher than what NICE normally considers an acceptable use of NHS resources. Collecting more data through a managed access agreement may resolve some uncertainty in the evidence. So, exa-cel is recommended for use with managed access.",https://www.nice.org.uk/guidance/ta1044
England,NICE,zolgensma,SMA_type1,2021-07-07,recommended-restricted,managed-access-agreement,True,True,False,True,True,True,False,False,"Because of the uncertainty in the clinical data, the cost-effectiveness estimates for onasemnogene abeparvovec for treating type 1 SMA are uncertain. However, they are likely to be within the range that NICE considers an effective use of NHS resources for highly specialised technologies for: babies 6 months and younger; babies aged 7 to 12 months if it is likely that they will have a similar benefit from treatment with onasemnogene abeparvovec as younger babies. [...] There is no evidence available for treatment with onasemnogene abeparvovec in babies with type 2 or 3 SMA with up to 3 copies of the SMN2 gene. Nor is there any evidence for its use in babies with type 1 SMA treated with nusinersen. Also, there are no ongoing clinical trials in these populations. Therefore, no recommendation can be made based on the clinical and cost effectiveness of onasemnogene abeparvovec treatment for these populations.",https://www.nice.org.uk/guidance/hst15
England,NICE,zolgensma,SMA_presymptomatic,2023-04-19,recommended,confidential-discount,True,True,False,False,True,True,False,False,"Despite the high levels of uncertainty, there is evidence that onasemnogene abeparvovec provides substantial health benefits, such as reaching important motor milestones, for babies with presymptomatic SMA. The cost-effectiveness results show a lower overall cost compared with onasemnogene abeparvovec for type 1 SMA and best supportive care for types 2 and 3 SMA for babies aged 6 weeks and under.",https://www.nice.org.uk/guidance/hst24
England,NICE,luxturna,RPE65,2019-10-09,recommended,confidential-discount,True,False,False,False,True,False,False,False,"Some assumptions in the economic modelling are uncertain, particularly around the utility values and how long the treatment effect lasts. Despite the uncertainties, voretigene neparvovec is likely to provide important clinical benefits for people with RPE65-mediated inherited retinal dystrophies, and is considered an appropriate use of NHS resources within the context of a highly specialised service. It is therefore recommended for use in the NHS.",https://www.nice.org.uk/guidance/hst11
England,NICE,hemgenix,HEMB_adult,2024-07-24,recommended-managed-access,managed-access-agreement,True,True,False,False,False,True,False,False,"Etranacogene dezaparvovec has the potential to be cost effective compared with FIX prophylaxis. But the cost-effectiveness estimates are highly uncertain because of the uncertainty in how long the treatment effect will last. So, etranacogene dezaparvovec is not recommended for routine use in the NHS. Collecting more data through a managed access agreement may resolve the uncertainty in the evidence. So, etranacogene dezaparvovec is recommended for use with managed access.",https://www.nice.org.uk/guidance/ta989
England,NICE,lenmeldy,MLD_early,2022-03-28,recommended,confidential-discount,True,True,False,False,True,True,False,False,"The cost-effectiveness estimates show that atidarsagene autotemcel provides substantial extra health and quality-of-life benefits. But how much is uncertain, and it varies for the different types of the condition. Taking into account the long-term uncertainty, for children with late infantile and early juvenile forms of the condition, the cost-effectiveness estimates are within what NICE normally considers an acceptable use of NHS resources for highly specialised technologies.",https://www.nice.org.uk/guidance/hst18
England,NICE,kebilidi,AADC_severe_18m_plus,2023-04-19,recommended,confidential-discount,True,True,False,False,True,False,False,False,"The clinical evidence suggests that eladocagene exuparvovec improves motor development, and that these improvements will last. But the results are uncertain because the studies are very small, and provide limited long-term data and limited information about non-motor outcomes. Even taking this uncertainty into account, the cost-effectiveness estimates for eladocagene exuparvovec are within the range that NICE considers an effective use of NHS resources for highly specialised technologies. So, eladocagene exuparvovec is recommended for routine use in the NHS.",https://www.nice.org.uk/guidance/hst26
England,NICE,strimvelis,ADA_SCID,2018-02-07,recommended,none,True,True,False,False,True,False,False,False,"There are also several important uncertainties in the cost-effectiveness results associated with Strimvelis. However, there are health-related and wider benefits not included in the economic analysis but which are important to consider. Taking these into account, and considering the additional weight that can be assigned to the benefits when the estimated health gain is large, the plausible cost-effectiveness estimates for Strimvelis are within the range normally considered value for money in the context of a highly specialised service.",https://www.nice.org.uk/guidance/hst7
England,NICE,zynteglo,TDT_12plus,2022-12-16,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,Suspended. This appraisal has been suspended while Bluebird Bio explores how to give patients in Europe access to its gene therapies in light of its forthcoming operational changes. A further update will be provided by late autumn.,https://www.nice.org.uk/guidance/discontinued/gid-ta10334
England,NICE,skysona,CALD,2023-02-10,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,"For information the company have advised that they will no longer have a commercial presence in Europe in the near future and will not therefore be making a submission, or making this gene therapy available in the UK. Therefore, in collaboration with the company, NICE has suspended this evaluation from its current work programme.",https://www.nice.org.uk/guidance/discontinued/gid-hst10038
England,NICE,beqvez,HEMB_adult,2026-06-04,terminated-or-withdrawn,none,False,False,True,False,False,False,False,False,"Suspended. The company has informed NICE that it will be withdrawing its evidence submission for this appraisal given fidanacogene elaparvovec cannot be launched until the expiry of uniQure's European Patent 3,581,650 in the UK. Therefore, we are suspending the appraisal while we consider the next steps.",https://www.nice.org.uk/guidance/discontinued/gid-ta11117
England,NICE,ebvallo,EBV_PTLD,2023-10-19,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,NICE is unable to make a recommendation about the use in the NHS of tabelecleucel for treating post-transplant lymphoproliferative disorder caused by the Epstein-Barr virus. This is because Pierre Fabre Ltd has confirmed that it does not intend to make an evidence submission for the appraisal at this time and will review this at a later date.,https://www.nice.org.uk/guidance/ta923
England,NICE,alofisel,CD_perianal_fistula,2019-01-09,not-recommended,none,True,True,False,False,True,False,False,False,"In a single clinical trial comparing remission rates for darvadstrocel and placebo, only an additional 14% of people showed a beneficial effect from darvadstrocel over and above placebo. Reliable follow-up results are only available for up to 1 year during which time more than 50% of patients who had remission subsequently relapsed in both the darvadstrocel and placebo arms, so it is unclear how long the treatment benefit will last. [...] The cost-effectiveness estimates are therefore highly uncertain and the committee was unable to decide on the most plausible cost-effectiveness estimate. Because of this, darvadstrocel cannot be recommended for routine commissioning for treating complex perianal fistulas in people with Crohn's disease.",https://www.nice.org.uk/guidance/ta556
England,NICE,imlygic,MEL_unresectable_3B_4M1a,2016-09-28,recommended-restricted,confidential-discount,True,True,False,False,True,True,False,False,"The committee was not able to determine the ICER for talimogene laherparepvec compared with ipilimumab because of uncertainties in the relative clinical effectiveness of these agents. The committee considered talimogene laherparepvec to be cost effective compared with dacarbazine (£23,900 per QALY gained) and best supportive care (£24,100 per QALY gained) in people whose disease was not suitable for treatment with systemically administered immunotherapies.",https://www.nice.org.uk/guidance/ta410
England,NICE,provenge,mCRPC_asymptomatic,2015-02-23,not-recommended,none,False,False,False,False,True,False,False,False,"NICE does not recommend Sipuleucel-T as a treatment for people with metastatic non-visceral hormone-relapsed prostate cancer, who have few or no symptoms and when chemotherapy is not yet suitable.",https://www.nice.org.uk/guidance/ta332
